id_usuario,id_estabelecimento,visualizacoes_perfil,saves_favoritos,compartilhamentos
2020,174,10.0,1.0,0.0
3392,266,3.0,0.0,
1669,74,4.0,1.0,0.0
382,74,12.0,0.0,
2778,38,6.0,1.0,0.0
281,220,6.0,0.0,0.0
4385,94,5.0,0.0,0.0
4776,291,7.0,1.0,0.0
1057,72,6.0,0.0,1.0
3166,247,11.0,3.0,0.0
1835,74,,1.0,1.0
5228,60,8.0,3.0,0.0
4412,21,7.0,1.0,
1049,526,4.0,0.0,0.0
3046,223,8.0,1.0,
4145,184,7.0,0.0,1.0
4801,19,3.0,0.0,0.0
2854,30,9.0,2.0,0.0
4999,81,9.0,2.0,0.0
3855,19,10.0,2.0,0.0
4135,130,2.0,0.0,0.0
4512,146,5.0,,0.0
2120,194,7.0,1.0,0.0
1117,283,8.0,1.0,0.0
834,227,,0.0,0.0
4531,52,4.0,0.0,0.0
3791,15,8.0,0.0,0.0
2526,78,4.0,0.0,0.0
2161,261,7.0,2.0,0.0
5564,673,6.0,0.0,0.0
5546,185,7.0,1.0,1.0
3078,110,3.0,2.0,0.0
3668,221,3.0,0.0,0.0
5851,276,5.0,0.0,1.0
5424,105,,0.0,
5444,195,,0.0,0.0
1627,235,3.0,0.0,0.0
5948,234,8.0,1.0,0.0
1578,94,4.0,1.0,0.0
4357,224,3.0,0.0,0.0
227,202,6.0,1.0,0.0
2211,80,4.0,0.0,1.0
3901,58,5.0,1.0,0.0
887,92,4.0,1.0,0.0
5859,203,6.0,0.0,1.0
6160,252,2.0,1.0,1.0
3424,42,5.0,1.0,0.0
5768,60,4.0,0.0,0.0
1306,247,13.0,3.0,2.0
443,204,9.0,0.0,1.0
3865,64,,2.0,0.0
2693,43,4.0,0.0,0.0
2202,169,10.0,1.0,0.0
4644,166,6.0,1.0,0.0
4328,81,7.0,0.0,0.0
2056,232,9.0,0.0,0.0
2454,198,7.0,1.0,1.0
776,157,,0.0,1.0
666,295,11.0,1.0,0.0
1323,82,7.0,0.0,0.0
2284,144,5.0,1.0,0.0
1911,87,5.0,0.0,0.0
2931,142,8.0,1.0,0.0
3586,275,12.0,1.0,0.0
2604,199,2.0,,0.0
2543,205,8.0,1.0,0.0
3779,101,4.0,0.0,0.0
3831,185,,1.0,0.0
1321,70,7.0,1.0,0.0
2867,171,2.0,0.0,0.0
5458,196,5.0,1.0,1.0
5785,24,12.0,1.0,0.0
3080,94,3.0,1.0,0.0
2727,70,9.0,,1.0
4031,117,8.0,0.0,
2894,128,11.0,0.0,0.0
1927,223,4.0,0.0,0.0
5896,298,7.0,2.0,0.0
5413,184,6.0,1.0,2.0
5238,35,8.0,2.0,2.0
54,231,,2.0,0.0
5440,88,3.0,1.0,0.0
2606,118,8.0,2.0,1.0
3424,92,6.0,2.0,0.0
3663,145,11.0,1.0,1.0
2720,138,3.0,1.0,1.0
4656,96,7.0,0.0,0.0
778,225,4.0,0.0,0.0
3853,87,8.0,1.0,2.0
4988,26,5.0,1.0,1.0
10,165,5.0,1.0,0.0
4238,142,5.0,0.0,1.0
3277,205,6.0,1.0,0.0
4372,181,6.0,0.0,1.0
1432,240,6.0,1.0,0.0
990,284,8.0,1.0,2.0
2222,102,6.0,1.0,0.0
2710,217,7.0,0.0,0.0
5415,176,11.0,1.0,1.0
2093,47,7.0,1.0,1.0
1246,57,13.0,2.0,0.0
1788,250,2.0,0.0,0.0
5593,67,5.0,1.0,0.0
137,44,5.0,2.0,0.0
18,76,3.0,0.0,0.0
5568,68,4.0,0.0,0.0
5271,69,,2.0,1.0
1164,290,11.0,1.0,1.0
4171,80,8.0,2.0,
769,152,8.0,0.0,0.0
5313,263,8.0,1.0,0.0
3333,139,6.0,0.0,1.0
1479,254,6.0,0.0,1.0
3128,244,2.0,0.0,0.0
2258,160,5.0,0.0,0.0
1341,4,4.0,2.0,0.0
3859,212,8.0,0.0,0.0
6267,244,9.0,1.0,0.0
1412,278,,,1.0
5854,252,6.0,0.0,0.0
809,46,,0.0,
2821,129,2.0,1.0,0.0
5031,156,7.0,0.0,
1449,74,5.0,1.0,0.0
3441,166,1.0,0.0,1.0
3581,29,5.0,0.0,0.0
2244,276,6.0,1.0,0.0
3781,205,6.0,0.0,0.0
4265,145,4.0,1.0,0.0
1253,144,,,1.0
1205,61,6.0,1.0,0.0
401,189,6.0,0.0,1.0
3600,12,6.0,0.0,1.0
5329,172,6.0,1.0,0.0
4975,155,6.0,0.0,2.0
3642,246,7.0,2.0,0.0
5531,177,9.0,1.0,1.0
2715,74,7.0,,0.0
4481,212,3.0,0.0,0.0
3959,49,8.0,0.0,0.0
3107,280,11.0,1.0,1.0
1701,243,3.0,1.0,0.0
560,300,2.0,0.0,0.0
2994,71,5.0,0.0,0.0
4222,8,8.0,2.0,0.0
5666,300,6.0,0.0,1.0
2046,242,4.0,0.0,
2753,281,9.0,3.0,1.0
155,295,3.0,0.0,0.0
1656,122,8.0,1.0,1.0
1752,289,6.0,2.0,0.0
2856,169,8.0,0.0,0.0
5458,229,1.0,0.0,0.0
2885,113,11.0,1.0,1.0
3513,202,5.0,0.0,0.0
425,55,11.0,0.0,0.0
1490,226,2.0,0.0,0.0
619,180,8.0,0.0,1.0
1519,71,4.0,0.0,0.0
5823,94,7.0,3.0,0.0
173,154,1.0,1.0,1.0
4075,32,5.0,1.0,0.0
5127,31,4.0,1.0,0.0
3545,280,10.0,2.0,0.0
1345,278,4.0,0.0,0.0
5311,223,4.0,0.0,1.0
4618,235,7.0,2.0,0.0
4064,232,2.0,0.0,0.0
4564,81,6.0,1.0,0.0
5529,39,,1.0,1.0
1500,159,9.0,1.0,0.0
1335,142,8.0,,0.0
2448,153,6.0,0.0,0.0
4500,256,6.0,0.0,0.0
4222,202,4.0,0.0,0.0
4955,176,8.0,1.0,
5914,17,8.0,1.0,0.0
1882,92,5.0,1.0,0.0
2010,82,6.0,3.0,1.0
534,80,,0.0,0.0
3079,224,4.0,1.0,0.0
1220,225,,1.0,0.0
1124,71,10.0,1.0,1.0
2996,2,3.0,0.0,1.0
889,241,4.0,0.0,0.0
4775,27,5.0,1.0,0.0
2974,24,6.0,2.0,
4773,213,7.0,1.0,1.0
2085,206,7.0,0.0,
1111,131,10.0,,1.0
2781,97,4.0,0.0,0.0
5301,132,1.0,0.0,0.0
3822,285,2.0,0.0,0.0
2731,68,10.0,1.0,1.0
1221,235,7.0,0.0,1.0
4456,38,7.0,0.0,0.0
5965,56,3.0,0.0,0.0
3799,234,3.0,1.0,0.0
3439,218,5.0,1.0,0.0
3377,342,4.0,0.0,0.0
3482,653,6.0,2.0,1.0
1058,112,5.0,0.0,
4782,226,4.0,0.0,0.0
2022,298,,0.0,2.0
4827,193,10.0,2.0,3.0
38,118,,1.0,0.0
5239,18,5.0,0.0,0.0
2162,72,3.0,1.0,0.0
5694,114,5.0,0.0,0.0
6176,168,5.0,0.0,0.0
5969,114,8.0,1.0,0.0
4601,27,13.0,0.0,0.0
2681,131,5.0,0.0,1.0
3559,132,3.0,0.0,0.0
5398,48,5.0,1.0,0.0
2958,222,8.0,1.0,0.0
2764,87,9.0,3.0,0.0
1745,202,5.0,0.0,0.0
1933,201,7.0,1.0,2.0
2858,41,7.0,1.0,
538,169,6.0,0.0,0.0
2481,8,6.0,1.0,1.0
1175,294,7.0,0.0,0.0
975,18,5.0,0.0,0.0
5390,1,7.0,0.0,0.0
771,212,8.0,0.0,
5788,144,5.0,1.0,0.0
1919,2,8.0,3.0,1.0
365,281,8.0,1.0,1.0
3753,121,3.0,,0.0
232,100,4.0,0.0,
2358,144,5.0,0.0,0.0
4540,251,6.0,,0.0
4613,184,3.0,0.0,0.0
2434,60,6.0,2.0,0.0
5771,234,9.0,3.0,0.0
2584,186,7.0,1.0,2.0
735,85,6.0,0.0,
4309,133,5.0,0.0,1.0
3109,255,9.0,2.0,0.0
2054,17,11.0,1.0,1.0
5136,204,4.0,0.0,0.0
5792,79,3.0,0.0,1.0
1256,89,10.0,1.0,0.0
2246,164,8.0,1.0,1.0
3286,88,9.0,2.0,2.0
507,275,7.0,1.0,0.0
3429,159,4.0,1.0,0.0
2760,163,7.0,1.0,0.0
1383,14,5.0,0.0,0.0
1021,326,8.0,1.0,3.0
4475,152,9.0,2.0,0.0
4155,209,6.0,0.0,0.0
3031,81,3.0,0.0,0.0
320,109,4.0,0.0,0.0
1479,172,7.0,0.0,0.0
3365,1,7.0,2.0,1.0
1241,133,9.0,3.0,0.0
5299,173,2.0,0.0,1.0
3306,187,,1.0,0.0
5499,28,9.0,0.0,0.0
1724,215,,2.0,0.0
1615,285,6.0,0.0,
4519,268,5.0,2.0,0.0
5288,166,4.0,0.0,0.0
894,96,5.0,1.0,1.0
1600,74,7.0,0.0,0.0
2923,50,4.0,0.0,0.0
4547,208,5.0,0.0,0.0
2357,109,2.0,1.0,0.0
505,142,7.0,1.0,0.0
5487,145,9.0,0.0,0.0
2219,220,2.0,0.0,0.0
3635,252,,,0.0
5307,85,2.0,0.0,0.0
5519,233,3.0,0.0,1.0
4298,265,6.0,1.0,0.0
2382,98,5.0,0.0,0.0
4829,263,7.0,0.0,0.0
2245,133,4.0,0.0,0.0
659,78,2.0,0.0,0.0
110,285,4.0,0.0,0.0
2880,132,4.0,0.0,0.0
3295,111,10.0,1.0,0.0
3578,118,6.0,3.0,0.0
220,138,4.0,0.0,0.0
874,260,9.0,2.0,0.0
2239,73,4.0,0.0,0.0
1664,149,3.0,1.0,0.0
1589,141,7.0,0.0,0.0
100,86,7.0,2.0,0.0
2750,107,9.0,3.0,0.0
2654,152,8.0,2.0,0.0
2696,292,6.0,,
3681,91,4.0,0.0,2.0
514,292,6.0,0.0,0.0
2202,234,5.0,,0.0
4706,11,3.0,0.0,0.0
5087,157,7.0,0.0,1.0
1238,266,9.0,0.0,1.0
1165,81,3.0,1.0,0.0
1720,164,6.0,0.0,0.0
2741,276,4.0,,0.0
636,34,7.0,0.0,1.0
5320,218,8.0,1.0,0.0
3878,44,4.0,0.0,0.0
6008,59,7.0,2.0,0.0
4590,47,5.0,,0.0
1066,267,5.0,0.0,0.0
5876,110,6.0,0.0,0.0
2049,195,11.0,0.0,0.0
4280,296,9.0,1.0,1.0
2567,162,6.0,1.0,0.0
1730,125,6.0,0.0,0.0
4679,158,9.0,1.0,
1287,252,4.0,0.0,0.0
517,181,5.0,1.0,0.0
1019,39,7.0,3.0,0.0
435,73,7.0,0.0,0.0
4608,280,13.0,1.0,1.0
576,48,3.0,0.0,0.0
1075,53,8.0,0.0,
3060,242,6.0,1.0,0.0
4392,44,4.0,2.0,0.0
3799,11,6.0,0.0,0.0
4767,54,6.0,0.0,0.0
1363,93,6.0,1.0,0.0
476,55,13.0,2.0,1.0
3097,171,6.0,2.0,0.0
505,203,8.0,0.0,0.0
3233,104,,2.0,1.0
263,48,6.0,,0.0
786,89,6.0,1.0,0.0
3640,281,9.0,0.0,
388,60,5.0,0.0,0.0
281,275,5.0,0.0,1.0
3993,217,6.0,3.0,0.0
190,144,6.0,1.0,0.0
5617,33,6.0,3.0,1.0
1742,106,7.0,2.0,0.0
2305,269,5.0,2.0,0.0
4431,207,6.0,1.0,0.0
2382,146,6.0,1.0,0.0
4601,261,4.0,,0.0
5003,178,7.0,1.0,1.0
949,290,4.0,0.0,1.0
4864,142,7.0,2.0,0.0
4880,288,5.0,0.0,0.0
1522,276,5.0,2.0,0.0
823,86,4.0,0.0,1.0
2,288,6.0,0.0,
4832,296,4.0,0.0,0.0
260,237,4.0,0.0,0.0
2341,168,4.0,0.0,2.0
3192,277,9.0,2.0,3.0
4244,268,4.0,1.0,0.0
402,36,2.0,0.0,0.0
3273,269,8.0,0.0,0.0
1726,108,9.0,2.0,0.0
3696,51,9.0,0.0,0.0
5998,26,5.0,0.0,1.0
2726,247,6.0,0.0,0.0
5684,76,6.0,1.0,0.0
3962,299,7.0,1.0,0.0
1895,188,5.0,1.0,0.0
30,162,5.0,1.0,0.0
3967,79,8.0,3.0,0.0
1195,244,4.0,0.0,0.0
2590,28,6.0,0.0,0.0
1745,42,7.0,1.0,0.0
3820,191,5.0,0.0,0.0
412,155,3.0,1.0,0.0
1561,116,6.0,2.0,1.0
4704,236,5.0,1.0,0.0
3320,196,3.0,2.0,0.0
1100,171,7.0,1.0,0.0
5839,130,7.0,0.0,0.0
3439,202,3.0,0.0,0.0
191,182,4.0,,0.0
5672,20,9.0,1.0,0.0
5428,187,4.0,1.0,0.0
1891,195,6.0,2.0,0.0
4319,130,4.0,0.0,0.0
5037,289,9.0,,
5830,177,6.0,2.0,0.0
4722,240,,0.0,0.0
3138,149,6.0,0.0,1.0
1086,281,8.0,1.0,1.0
5066,144,10.0,0.0,0.0
5594,157,4.0,0.0,0.0
4916,279,2.0,0.0,1.0
1765,125,8.0,0.0,0.0
3453,15,7.0,4.0,0.0
3239,61,4.0,0.0,0.0
1900,34,5.0,0.0,0.0
2950,118,4.0,0.0,0.0
4692,289,5.0,0.0,0.0
970,218,7.0,0.0,0.0
3820,21,6.0,0.0,0.0
1018,144,5.0,1.0,0.0
5538,532,8.0,3.0,0.0
1638,11,8.0,1.0,0.0
3276,269,5.0,0.0,1.0
4080,268,9.0,0.0,0.0
4126,224,7.0,4.0,0.0
5201,31,2.0,0.0,0.0
454,15,6.0,0.0,0.0
1230,176,6.0,0.0,1.0
4475,143,6.0,1.0,1.0
1530,6,8.0,0.0,1.0
4673,17,6.0,0.0,0.0
738,284,11.0,2.0,1.0
1790,83,4.0,0.0,1.0
1930,229,2.0,1.0,0.0
4883,216,8.0,1.0,0.0
154,210,4.0,0.0,0.0
1968,222,4.0,1.0,0.0
3129,2,6.0,2.0,0.0
1644,144,10.0,0.0,0.0
47,273,3.0,0.0,0.0
5860,242,,0.0,0.0
104,237,8.0,2.0,1.0
234,126,7.0,0.0,0.0
166,251,12.0,2.0,1.0
2940,145,5.0,0.0,1.0
5493,118,4.0,1.0,1.0
1981,114,2.0,0.0,0.0
1209,84,11.0,1.0,1.0
3129,101,6.0,,0.0
3957,71,4.0,0.0,0.0
2519,260,10.0,1.0,1.0
109,141,12.0,1.0,1.0
1160,66,4.0,0.0,0.0
4425,149,,0.0,0.0
3657,227,9.0,1.0,0.0
5257,136,,0.0,0.0
2535,152,5.0,,1.0
5332,166,4.0,0.0,0.0
5582,102,7.0,1.0,1.0
5337,201,4.0,0.0,0.0
4498,245,8.0,1.0,0.0
5754,144,2.0,0.0,0.0
5984,196,6.0,3.0,1.0
3189,172,3.0,0.0,0.0
2605,221,3.0,1.0,0.0
2543,175,2.0,0.0,0.0
3607,217,3.0,1.0,0.0
5478,95,,1.0,0.0
2575,192,4.0,0.0,0.0
1254,92,7.0,0.0,0.0
3532,4,5.0,0.0,1.0
663,190,6.0,0.0,1.0
3684,190,6.0,0.0,0.0
3003,170,7.0,,0.0
1341,238,,0.0,0.0
1874,228,6.0,1.0,2.0
5856,169,8.0,0.0,1.0
4840,157,6.0,2.0,0.0
1646,58,6.0,0.0,1.0
2153,195,2.0,0.0,0.0
5434,232,6.0,2.0,
1690,83,4.0,0.0,0.0
2352,107,11.0,2.0,1.0
336,254,10.0,1.0,0.0
5132,77,3.0,0.0,0.0
1184,48,9.0,0.0,0.0
3643,142,7.0,0.0,0.0
3478,162,,2.0,0.0
2136,197,5.0,1.0,0.0
2781,173,4.0,0.0,0.0
1832,4,6.0,0.0,0.0
4152,176,4.0,0.0,1.0
4587,234,5.0,0.0,0.0
788,106,9.0,,1.0
1068,200,8.0,2.0,
525,137,,0.0,0.0
453,127,7.0,0.0,0.0
5970,121,3.0,0.0,1.0
1520,26,6.0,2.0,0.0
2590,135,6.0,1.0,0.0
705,35,6.0,0.0,1.0
3436,77,7.0,0.0,0.0
5087,291,8.0,0.0,0.0
3000,33,3.0,0.0,0.0
4819,146,7.0,3.0,1.0
1797,208,7.0,0.0,1.0
1387,79,6.0,0.0,0.0
2796,57,5.0,1.0,0.0
5510,156,,1.0,1.0
445,284,6.0,0.0,0.0
202,51,,0.0,0.0
5111,16,8.0,0.0,
1781,211,5.0,0.0,0.0
4662,236,5.0,0.0,0.0
1729,190,4.0,0.0,0.0
453,62,10.0,2.0,0.0
2032,19,7.0,1.0,1.0
3110,65,8.0,0.0,0.0
3045,57,4.0,0.0,0.0
532,228,3.0,0.0,0.0
2419,112,9.0,0.0,1.0
3848,270,8.0,1.0,0.0
3911,204,4.0,0.0,1.0
1502,151,7.0,1.0,1.0
2092,164,10.0,4.0,0.0
2560,151,5.0,0.0,0.0
5683,41,,1.0,2.0
2515,52,10.0,2.0,1.0
5839,186,2.0,,0.0
4979,213,5.0,0.0,0.0
2492,166,7.0,1.0,0.0
4209,88,7.0,0.0,1.0
1975,22,7.0,1.0,0.0
1089,111,7.0,2.0,0.0
2039,266,4.0,1.0,0.0
1891,114,6.0,1.0,0.0
1628,168,7.0,2.0,0.0
3541,183,8.0,0.0,0.0
2839,92,5.0,1.0,2.0
1821,285,5.0,1.0,0.0
5985,283,5.0,0.0,0.0
3674,209,1.0,0.0,0.0
887,228,7.0,0.0,0.0
3446,219,6.0,0.0,1.0
900,297,13.0,1.0,0.0
5985,82,4.0,1.0,0.0
1610,136,5.0,0.0,0.0
5543,124,6.0,2.0,2.0
3348,150,7.0,0.0,0.0
5670,173,8.0,1.0,1.0
3186,23,9.0,2.0,2.0
4813,206,9.0,1.0,0.0
3618,109,5.0,0.0,0.0
4171,80,5.0,0.0,0.0
283,33,6.0,1.0,0.0
903,273,3.0,1.0,1.0
497,192,2.0,0.0,0.0
783,15,5.0,1.0,0.0
3518,236,2.0,0.0,1.0
5634,241,5.0,2.0,0.0
4747,29,7.0,,2.0
3305,90,8.0,3.0,
1207,23,4.0,1.0,1.0
1129,96,6.0,,0.0
5401,110,7.0,2.0,1.0
1208,107,6.0,0.0,0.0
5327,185,6.0,0.0,0.0
22,133,4.0,1.0,0.0
1278,51,5.0,0.0,0.0
5194,243,4.0,0.0,0.0
2916,208,5.0,0.0,0.0
2592,165,5.0,1.0,0.0
5179,142,2.0,0.0,0.0
589,196,10.0,,0.0
3556,49,7.0,0.0,0.0
3458,125,11.0,,0.0
3981,40,3.0,0.0,0.0
3562,264,1.0,1.0,0.0
583,77,,0.0,1.0
3899,44,8.0,0.0,0.0
32,100,2.0,0.0,0.0
3069,147,1.0,0.0,0.0
3941,103,6.0,0.0,0.0
2404,146,5.0,1.0,0.0
3485,18,8.0,,1.0
2343,153,6.0,1.0,0.0
821,89,6.0,1.0,1.0
1194,27,9.0,2.0,0.0
1612,198,3.0,0.0,0.0
2168,46,5.0,1.0,0.0
4978,113,9.0,0.0,0.0
2612,160,6.0,0.0,1.0
5659,158,6.0,0.0,1.0
670,212,4.0,0.0,0.0
3703,53,7.0,1.0,
4353,298,7.0,2.0,0.0
2915,127,6.0,2.0,0.0
4156,67,6.0,2.0,0.0
4104,288,8.0,0.0,1.0
3804,15,2.0,1.0,0.0
5508,87,9.0,0.0,0.0
1119,217,6.0,1.0,0.0
5114,146,5.0,1.0,0.0
3326,79,9.0,2.0,0.0
957,459,5.0,0.0,0.0
5561,169,,2.0,0.0
332,98,6.0,3.0,0.0
1957,289,4.0,0.0,1.0
1905,26,12.0,1.0,0.0
2706,268,7.0,1.0,0.0
2274,55,8.0,1.0,1.0
598,220,11.0,1.0,0.0
886,219,6.0,1.0,0.0
2480,210,3.0,0.0,0.0
5516,280,3.0,0.0,0.0
2345,267,5.0,0.0,0.0
4003,72,7.0,0.0,0.0
5069,69,6.0,0.0,0.0
2266,80,10.0,1.0,0.0
4514,152,9.0,0.0,0.0
5325,49,4.0,0.0,0.0
944,178,5.0,1.0,1.0
2371,82,5.0,0.0,1.0
59,129,2.0,0.0,0.0
612,230,5.0,0.0,0.0
3261,22,6.0,0.0,0.0
5414,233,6.0,0.0,0.0
5616,68,2.0,0.0,0.0
1507,134,8.0,4.0,2.0
746,218,9.0,1.0,0.0
2041,13,5.0,0.0,2.0
3845,268,6.0,2.0,0.0
613,181,5.0,0.0,0.0
248,124,5.0,1.0,1.0
2711,295,7.0,0.0,0.0
5740,28,11.0,2.0,2.0
4935,214,9.0,2.0,1.0
1439,199,1.0,0.0,0.0
2921,28,,0.0,1.0
4746,256,9.0,1.0,0.0
1381,79,5.0,1.0,
2991,282,5.0,1.0,0.0
1507,204,8.0,2.0,1.0
5017,109,6.0,1.0,0.0
1970,38,8.0,2.0,0.0
3750,152,13.0,2.0,0.0
1573,196,,2.0,1.0
5613,160,2.0,0.0,0.0
3928,130,4.0,1.0,0.0
566,229,2.0,,0.0
989,160,3.0,0.0,0.0
4963,293,9.0,1.0,1.0
3842,199,6.0,0.0,0.0
4943,290,4.0,1.0,0.0
2220,85,7.0,1.0,0.0
1601,126,1.0,0.0,0.0
5849,187,6.0,0.0,1.0
1290,74,,0.0,1.0
4472,118,10.0,0.0,
6505,200,5.0,1.0,0.0
2152,47,7.0,0.0,1.0
2237,54,8.0,0.0,1.0
338,251,1.0,0.0,0.0
4057,150,3.0,1.0,0.0
3714,79,10.0,0.0,1.0
1312,167,3.0,,0.0
1173,79,4.0,1.0,0.0
6777,288,5.0,1.0,0.0
1545,208,10.0,1.0,0.0
5207,282,5.0,0.0,1.0
1399,199,10.0,0.0,
784,268,5.0,0.0,0.0
1295,7,8.0,0.0,0.0
2356,62,6.0,0.0,0.0
239,13,5.0,0.0,0.0
5481,272,6.0,0.0,1.0
939,143,3.0,0.0,0.0
2586,3,6.0,0.0,0.0
5562,292,8.0,0.0,1.0
3373,253,7.0,0.0,2.0
1315,21,10.0,0.0,1.0
666,243,3.0,,0.0
3056,76,6.0,,0.0
2499,154,6.0,1.0,
4890,185,6.0,0.0,1.0
2416,212,5.0,0.0,0.0
1287,157,4.0,2.0,1.0
5737,162,6.0,0.0,1.0
2007,58,8.0,1.0,0.0
5697,295,6.0,2.0,0.0
5510,131,7.0,1.0,0.0
3656,247,6.0,0.0,1.0
2790,291,6.0,2.0,0.0
5084,72,7.0,1.0,0.0
1372,30,9.0,1.0,0.0
5200,80,8.0,,0.0
4960,293,4.0,0.0,0.0
4119,79,4.0,1.0,0.0
2631,9,7.0,2.0,1.0
1882,166,5.0,2.0,0.0
1519,157,5.0,0.0,0.0
731,296,4.0,0.0,0.0
4905,174,,1.0,1.0
1357,221,4.0,0.0,0.0
5333,174,10.0,2.0,1.0
924,92,17.0,2.0,1.0
3199,78,6.0,0.0,1.0
1924,68,7.0,0.0,0.0
1224,167,9.0,1.0,0.0
4641,180,7.0,0.0,0.0
1551,162,1.0,0.0,0.0
569,17,7.0,1.0,0.0
3316,116,7.0,1.0,0.0
2055,205,10.0,0.0,0.0
966,190,7.0,0.0,0.0
2994,212,10.0,1.0,0.0
848,279,6.0,1.0,0.0
64,68,10.0,3.0,0.0
3650,273,3.0,,1.0
819,155,8.0,1.0,0.0
787,53,3.0,0.0,0.0
4660,62,3.0,1.0,0.0
1637,292,5.0,0.0,0.0
5887,282,3.0,1.0,0.0
4923,274,3.0,0.0,0.0
1594,206,6.0,,0.0
888,69,6.0,2.0,0.0
5239,37,4.0,0.0,2.0
5327,213,8.0,1.0,1.0
1801,33,12.0,4.0,
1415,20,6.0,1.0,2.0
3587,198,7.0,1.0,1.0
5720,236,6.0,0.0,0.0
597,120,8.0,1.0,0.0
3166,124,10.0,4.0,1.0
3986,192,7.0,1.0,1.0
442,103,8.0,2.0,0.0
3920,80,,0.0,0.0
5101,219,5.0,0.0,1.0
4722,42,5.0,0.0,0.0
2993,202,7.0,2.0,1.0
1132,255,8.0,1.0,0.0
5834,76,7.0,1.0,0.0
3646,14,6.0,0.0,0.0
3988,203,6.0,0.0,0.0
4352,91,8.0,1.0,0.0
4015,266,6.0,2.0,1.0
4885,193,8.0,2.0,0.0
3723,251,10.0,3.0,1.0
3850,79,5.0,0.0,1.0
5646,106,10.0,0.0,0.0
2413,73,6.0,1.0,0.0
2736,109,7.0,1.0,0.0
3949,279,4.0,1.0,1.0
2414,609,4.0,0.0,1.0
2206,200,10.0,0.0,0.0
1935,138,5.0,1.0,1.0
81,70,8.0,2.0,1.0
54,140,6.0,0.0,0.0
2272,137,6.0,3.0,0.0
2832,269,6.0,0.0,0.0
5459,63,4.0,0.0,1.0
1843,120,,0.0,1.0
4034,290,6.0,1.0,0.0
3717,155,6.0,0.0,0.0
5158,23,3.0,0.0,0.0
6932,269,,,1.0
5864,114,6.0,0.0,
5151,161,8.0,,0.0
1787,40,5.0,0.0,0.0
4501,129,9.0,0.0,1.0
5966,290,3.0,0.0,1.0
583,119,2.0,0.0,0.0
3395,151,,0.0,2.0
1050,98,8.0,2.0,
2076,45,5.0,0.0,0.0
5484,227,6.0,0.0,0.0
3667,130,8.0,0.0,
141,11,5.0,0.0,0.0
5947,289,5.0,2.0,0.0
5813,108,3.0,0.0,0.0
3265,270,8.0,1.0,1.0
2279,118,7.0,0.0,1.0
4646,264,5.0,0.0,1.0
765,142,10.0,0.0,0.0
2697,140,5.0,0.0,0.0
4565,211,5.0,0.0,0.0
2753,114,6.0,1.0,0.0
3144,103,4.0,0.0,1.0
4758,249,7.0,0.0,1.0
1562,3,7.0,,1.0
4671,116,6.0,1.0,0.0
5212,18,5.0,1.0,0.0
2257,280,5.0,1.0,0.0
3897,137,9.0,2.0,0.0
4117,277,5.0,1.0,0.0
5212,174,5.0,0.0,2.0
6997,35,4.0,0.0,0.0
3617,156,8.0,,0.0
3933,224,6.0,1.0,1.0
3295,60,3.0,0.0,0.0
315,235,4.0,0.0,0.0
4142,241,3.0,0.0,0.0
2771,191,3.0,0.0,0.0
5750,64,10.0,3.0,2.0
3166,45,7.0,0.0,0.0
1286,297,7.0,1.0,0.0
5750,211,8.0,0.0,0.0
5405,76,10.0,2.0,0.0
4662,209,5.0,0.0,0.0
4977,273,9.0,1.0,0.0
2211,260,7.0,2.0,1.0
5658,275,9.0,1.0,0.0
3351,196,3.0,1.0,0.0
1445,286,4.0,,0.0
4390,47,8.0,0.0,0.0
5042,45,3.0,0.0,0.0
3379,276,5.0,0.0,0.0
4977,139,5.0,1.0,0.0
4459,192,4.0,0.0,1.0
3602,244,6.0,0.0,0.0
3634,20,2.0,0.0,0.0
2752,31,6.0,1.0,1.0
4318,277,6.0,1.0,0.0
83,103,11.0,1.0,0.0
621,175,3.0,1.0,0.0
3499,199,5.0,,0.0
5293,44,12.0,1.0,
4689,85,8.0,,
3237,264,5.0,1.0,0.0
3654,266,4.0,0.0,0.0
1900,55,4.0,0.0,0.0
1906,2,3.0,0.0,0.0
1513,294,,1.0,0.0
4895,43,3.0,0.0,0.0
4390,80,,1.0,1.0
1302,105,5.0,0.0,0.0
4309,108,3.0,0.0,1.0
4566,296,3.0,,0.0
5235,155,3.0,1.0,0.0
3757,99,9.0,0.0,2.0
1187,172,5.0,0.0,0.0
3708,284,7.0,2.0,0.0
3421,203,7.0,1.0,0.0
3864,286,7.0,2.0,
190,141,9.0,0.0,0.0
4369,50,5.0,2.0,1.0
996,128,3.0,0.0,0.0
2112,29,4.0,0.0,0.0
5628,127,11.0,2.0,
1559,64,4.0,,1.0
4682,226,6.0,0.0,0.0
3805,242,12.0,2.0,2.0
4507,65,2.0,0.0,0.0
1428,204,,0.0,0.0
2700,16,3.0,0.0,
3238,202,5.0,1.0,0.0
2362,59,,0.0,1.0
454,192,9.0,1.0,0.0
4846,44,6.0,0.0,0.0
3266,106,5.0,0.0,0.0
2176,161,4.0,0.0,0.0
1476,138,5.0,2.0,1.0
3166,180,7.0,1.0,
770,102,8.0,0.0,0.0
3065,10,,0.0,0.0
446,208,,1.0,0.0
4797,218,5.0,1.0,0.0
2720,53,7.0,0.0,0.0
2566,22,9.0,2.0,1.0
3898,267,9.0,1.0,1.0
4545,255,7.0,1.0,1.0
3159,13,3.0,1.0,
